spectrum_id,compound_name,adhesive_class,spectral_type,wn_400,wn_418,wn_436,wn_454,wn_472,wn_490,wn_509,wn_527,wn_545,wn_563,wn_581,wn_599,wn_617,wn_635,wn_653,wn_671,wn_689,wn_708,wn_726,wn_744,wn_762,wn_780,wn_798,wn_816,wn_834,wn_852,wn_870,wn_888,wn_907,wn_925,wn_943,wn_961,wn_979,wn_997,wn_1015,wn_1033,wn_1051,wn_1069,wn_1087,wn_1106,wn_1124,wn_1142,wn_1160,wn_1178,wn_1196,wn_1214,wn_1232,wn_1250,wn_1268,wn_1286,wn_1305,wn_1323,wn_1341,wn_1359,wn_1377,wn_1395,wn_1413,wn_1431,wn_1449,wn_1467,wn_1485,wn_1504,wn_1522,wn_1540,wn_1558,wn_1576,wn_1594,wn_1612,wn_1630,wn_1648,wn_1666,wn_1684,wn_1703,wn_1721,wn_1739,wn_1757,wn_1775,wn_1793,wn_1811,wn_1829,wn_1847,wn_1865,wn_1883,wn_1902,wn_1920,wn_1938,wn_1956,wn_1974,wn_1992,wn_2010,wn_2028,wn_2046,wn_2064,wn_2082,wn_2101,wn_2119,wn_2137,wn_2155,wn_2173,wn_2191,wn_2209,wn_2227,wn_2245,wn_2263,wn_2281,wn_2299,wn_2318,wn_2336,wn_2354,wn_2372,wn_2390,wn_2408,wn_2426,wn_2444,wn_2462,wn_2480,wn_2498,wn_2517,wn_2535,wn_2553,wn_2571,wn_2589,wn_2607,wn_2625,wn_2643,wn_2661,wn_2679,wn_2697,wn_2716,wn_2734,wn_2752,wn_2770,wn_2788,wn_2806,wn_2824,wn_2842,wn_2860,wn_2878,wn_2896,wn_2915,wn_2933,wn_2951,wn_2969,wn_2987,wn_3005,wn_3023,wn_3041,wn_3059,wn_3077,wn_3095,wn_3114,wn_3132,wn_3150,wn_3168,wn_3186,wn_3204,wn_3222,wn_3240,wn_3258,wn_3276,wn_3294,wn_3313,wn_3331,wn_3349,wn_3367,wn_3385,wn_3403,wn_3421,wn_3439,wn_3457,wn_3475,wn_3493,wn_3512,wn_3530,wn_3548,wn_3566,wn_3584,wn_3602,wn_3620,wn_3638,wn_3656,wn_3674,wn_3692,wn_3711,wn_3729,wn_3747,wn_3765,wn_3783,wn_3801,wn_3819,wn_3837,wn_3855,wn_3873,wn_3891,wn_3910,wn_3928,wn_3946,wn_3964,wn_3982,wn_4000
SPEC-00256,Polybutadiene,Rubber-based,FTIR,0.000000,0.008534,0.026197,0.000000,0.018365,0.000000,0.013254,0.039301,0.018119,0.019967,0.000000,0.076789,0.000000,0.028436,0.091112,0.253402,0.496806,0.188346,0.073947,0.079954,0.028439,0.046552,0.051201,0.112402,0.304330,0.444749,0.170011,0.124168,0.061485,0.108814,0.070060,0.118545,0.327743,0.667917,0.424909,0.306174,0.187320,0.101761,0.118343,0.194949,0.426115,0.425183,0.152813,0.057056,0.087281,0.082546,0.137017,0.086743,0.161274,0.281191,0.631309,0.404243,0.126461,0.046914,0.128378,0.042331,0.134259,0.284420,0.644733,0.436096,0.171556,0.078991,0.080963,0.064467,0.120517,0.077191,0.144437,0.144440,0.297724,0.492556,0.716161,0.416541,0.169118,0.068693,0.114395,0.084410,0.036120,0.095333,0.023073,0.008124,0.010002,0.039602,0.068812,0.100723,0.097426,0.094780,0.000000,0.090945,0.046627,0.020873,0.036784,0.024556,0.036533,0.032662,0.096826,0.041056,0.089436,0.020802,0.062844,0.051474,0.089456,0.029751,0.047871,0.000000,0.109583,0.014718,0.055416,0.007133,0.099014,0.023122,0.052889,0.000000,0.051753,0.036433,0.124021,0.110281,0.018501,0.074463,0.101495,0.063457,0.078799,0.046399,0.109374,0.046192,0.045689,0.068399,0.077791,0.048787,0.064356,0.017962,0.056713,0.121890,0.063587,0.213939,0.287050,0.654854,0.637649,0.450579,0.266574,0.245787,0.545393,1.000000,0.986834,0.548466,0.265669,0.296096,0.503739,0.219873,0.089359,0.051226,0.057111,0.000000,0.094254,0.071359,0.071605,0.059738,0.099799,0.044189,0.051901,0.063265,0.129178,0.076605,0.062587,0.070933,0.068832,0.030478,0.043862,0.081885,0.005042,0.043028,0.098363,0.133619,0.088096,0.026151,0.078943,0.026671,0.009934,0.110811,0.069975,0.027450,0.053192,0.040172,0.046276,0.065662,0.091011,0.046146,0.056149,0.094057,0.060723,0.130942,0.087970,0.036323,0.071753,0.056017,0.037074,0.060993,0.002928,0.061522,0.038925,0.029718
SPEC-00694,Phenyltrimethoxysilane,Silicone,Raman,0.157146,0.141135,0.205020,0.352963,0.670015,1.000000,0.725505,0.415362,0.217045,0.155955,0.180715,0.279115,0.619693,0.445936,0.192489,0.183373,0.334849,0.669256,0.540520,0.267902,0.189532,0.267847,0.631902,0.484836,0.239000,0.114638,0.108010,0.121470,0.119211,0.095836,0.140816,0.091348,0.118633,0.097571,0.074793,0.108018,0.099531,0.081424,0.083643,0.121659,0.101591,0.085700,0.081318,0.112185,0.084195,0.121971,0.166781,0.449072,0.838311,0.372065,0.173875,0.102407,0.100586,0.098214,0.108777,0.293211,0.442083,0.165813,0.137835,0.124254,0.096168,0.093123,0.117618,0.103209,0.082395,0.055138,0.111029,0.114518,0.096386,0.090561,0.116939,0.108303,0.100320,0.098794,0.106910,0.084439,0.099724,0.109598,0.090652,0.086666,0.090083,0.059870,0.066979,0.105421,0.080410,0.106347,0.113360,0.138140,0.057002,0.094966,0.079930,0.114561,0.103085,0.073084,0.079463,0.083636,0.056485,0.050624,0.081776,0.136754,0.097925,0.095564,0.058023,0.061337,0.060487,0.126825,0.118000,0.103460,0.057227,0.110612,0.075078,0.097532,0.093653,0.070377,0.071009,0.066124,0.073597,0.124375,0.095844,0.085839,0.096225,0.093517,0.104899,0.091531,0.023906,0.108090,0.063117,0.092252,0.056422,0.085532,0.070658,0.074304,0.091964,0.089436,0.079483,0.120490,0.151755,0.241415,0.457746,0.734977,0.508125,0.528469,0.781421,0.634193,0.297319,0.198848,0.110570,0.097676,0.104123,0.099644,0.098981,0.093438,0.098133,0.113867,0.053636,0.084191,0.080952,0.078982,0.080414,0.048287,0.061341,0.060252,0.064494,0.096801,0.076130,0.082203,0.064526,0.065257,0.096667,0.036162,0.079769,0.052807,0.062229,0.052716,0.017576,0.058152,0.100419,0.053005,0.086276,0.094752,0.087363,0.051671,0.052913,0.062911,0.044861,0.045868,0.040055,0.087389,0.065643,0.074444,0.111482,0.052211,0.037080,0.088733,0.036945,0.073855,0.090708,0.064493,0.069146,0.035689
SPEC-00364,Polyester hot-melt,Hot-melt,IR,0.029753,0.020698,0.030808,0.035066,0.035467,0.037578,0.045304,0.037169,0.038257,0.050644,0.038985,0.031960,0.050299,0.052776,0.062102,0.091655,0.204490,0.518773,0.461515,0.178800,0.081818,0.058668,0.057035,0.049892,0.039206,0.046203,0.056993,0.045120,0.060826,0.057677,0.053528,0.069554,0.086468,0.172748,0.281456,0.297505,0.168290,0.095391,0.068780,0.062230,0.059231,0.062019,0.068593,0.068755,0.102968,0.206174,0.352395,0.290236,0.156351,0.092334,0.083145,0.100235,0.155055,0.354391,0.440078,0.217263,0.158854,0.211941,0.418026,0.566894,0.308993,0.145858,0.090416,0.075869,0.070362,0.062392,0.060571,0.059897,0.065428,0.065650,0.081882,0.130571,0.196573,0.424753,0.730086,0.579096,0.304837,0.146357,0.094409,0.062551,0.069503,0.064818,0.044934,0.046685,0.048864,0.057387,0.047427,0.060256,0.063351,0.052967,0.046875,0.040385,0.049309,0.050941,0.037028,0.046079,0.044416,0.045630,0.057092,0.052777,0.039747,0.047183,0.045340,0.041629,0.046118,0.054369,0.046143,0.051043,0.051080,0.038778,0.047666,0.053463,0.039439,0.044865,0.045122,0.040216,0.044040,0.056893,0.049396,0.060972,0.065924,0.054428,0.050560,0.063397,0.065130,0.066923,0.066146,0.074109,0.073336,0.092018,0.093180,0.132588,0.194637,0.320228,0.552245,0.829805,0.847727,0.732754,0.816934,1.000000,0.780622,0.452616,0.256487,0.165021,0.107544,0.098408,0.077058,0.071302,0.084447,0.064533,0.064660,0.056996,0.059698,0.057406,0.055149,0.056907,0.058394,0.056868,0.050746,0.045195,0.057842,0.107528,0.107835,0.057890,0.060257,0.048363,0.049276,0.046478,0.041149,0.048485,0.035804,0.077033,0.058706,0.053871,0.056249,0.059995,0.059097,0.043570,0.056784,0.050076,0.053276,0.052170,0.060048,0.058070,0.057427,0.057747,0.053799,0.051726,0.061294,0.043595,0.063979,0.049029,0.058725,0.041117,0.057557,0.058372,0.053805,0.059139,0.050407,0.055066
SPEC-00631,Methyltrimethoxysilane,Silicone,IR,0.034764,0.055231,0.053062,0.067949,0.183356,0.310366,0.171546,0.067884,0.060195,0.036572,0.049976,0.030289,0.046262,0.043265,0.043754,0.044081,0.052875,0.051648,0.051772,0.074403,0.136215,0.300358,0.496723,0.296198,0.142898,0.105840,0.082038,0.091583,0.104174,0.136414,0.216673,0.333770,0.534047,0.816213,1.000000,0.866182,0.651231,0.620565,0.680653,0.656504,0.399751,0.237757,0.169960,0.129618,0.119347,0.155137,0.326180,0.709972,0.672345,0.283977,0.140972,0.095181,0.068377,0.079567,0.095017,0.210778,0.317930,0.151118,0.071266,0.048372,0.038481,0.048028,0.048838,0.036796,0.035379,0.036192,0.029533,0.038576,0.024138,0.039593,0.018905,0.034918,0.039538,0.050881,0.039916,0.034367,0.037381,0.048535,0.031053,0.036948,0.019777,0.048715,0.040918,0.034984,0.025505,0.033694,0.033583,0.028322,0.037901,0.035447,0.041269,0.040355,0.037284,0.028299,0.042449,0.095687,0.108098,0.047116,0.045514,0.047779,0.035973,0.032279,0.046448,0.045352,0.028716,0.045819,0.031216,0.040677,0.024939,0.053811,0.019762,0.027404,0.059190,0.041781,0.044972,0.042190,0.042310,0.044188,0.028588,0.035553,0.032912,0.095313,0.129936,0.063034,0.043203,0.028284,0.039457,0.035616,0.032271,0.043649,0.017254,0.020758,0.036376,0.034073,0.053491,0.042535,0.055004,0.057128,0.073818,0.086997,0.164368,0.299593,0.385110,0.257648,0.162715,0.073101,0.064845,0.059656,0.057468,0.047631,0.047445,0.039725,0.043126,0.045739,0.031171,0.041494,0.036369,0.040815,0.039898,0.046254,0.023985,0.030012,0.037669,0.053452,0.076074,0.066361,0.041677,0.049450,0.031645,0.018985,0.041609,0.025698,0.045164,0.029691,0.049912,0.040465,0.043213,0.044568,0.012059,0.041101,0.042537,0.029799,0.049413,0.058311,0.039973,0.042778,0.045949,0.041175,0.045791,0.024548,0.059911,0.039025,0.031586,0.059508,0.016197,0.027061,0.040544,0.042331,0.041046,0.058847
SPEC-00159,Butyl acrylate,Acrylic/PSA,Raman,0.049996,0.023955,0.082566,0.084229,0.053633,0.043026,0.081434,0.091904,0.090903,0.116598,0.199556,0.415067,0.229408,0.137372,0.063745,0.088797,0.090716,0.046351,0.103087,0.092965,0.086262,0.131972,0.323824,0.490088,0.287280,0.197289,0.088967,0.084061,0.077129,0.105266,0.140702,0.180329,0.362894,0.386228,0.239332,0.150898,0.105001,0.112272,0.118356,0.168299,0.199009,0.380919,0.581198,0.414775,0.229457,0.170022,0.160220,0.100964,0.083121,0.100483,0.116686,0.098062,0.098898,0.094865,0.122703,0.196185,0.253634,0.518727,0.891337,0.601875,0.318527,0.196588,0.179556,0.130033,0.129073,0.128459,0.175670,0.265101,0.553670,0.506689,0.341636,0.334750,0.467182,1.000000,0.796536,0.318028,0.204272,0.116591,0.094891,0.101616,0.118239,0.069664,0.082981,0.107040,0.059815,0.107230,0.084489,0.121960,0.067558,0.083985,0.110322,0.119948,0.114245,0.111367,0.106157,0.097981,0.111409,0.057768,0.071796,0.112870,0.077610,0.116166,0.136784,0.105346,0.079022,0.105192,0.090516,0.067568,0.126646,0.076018,0.078670,0.083694,0.124420,0.085179,0.087328,0.097559,0.085533,0.113286,0.064832,0.104861,0.036244,0.089752,0.078720,0.095766,0.090085,0.120751,0.120906,0.081333,0.107232,0.059423,0.095732,0.087579,0.101763,0.135079,0.134794,0.166530,0.190690,0.323138,0.408179,0.668717,0.971984,0.938570,0.619097,0.372092,0.343289,0.334179,0.272697,0.175690,0.128954,0.128668,0.125446,0.107575,0.139547,0.118117,0.075060,0.096221,0.074035,0.075148,0.102202,0.107733,0.077301,0.105349,0.134887,0.059732,0.050792,0.112715,0.104732,0.035803,0.117052,0.105742,0.094595,0.050114,0.089390,0.104272,0.064560,0.088365,0.067416,0.064430,0.100943,0.068948,0.083667,0.074977,0.094645,0.085786,0.075684,0.129894,0.073801,0.122232,0.055201,0.086099,0.105456,0.061847,0.072124,0.093997,0.016324,0.080858,0.076676,0.070261,0.124556,0.075406
SPEC-00060,Butyl acrylate,Acrylic/PSA,FTIR,0.073773,0.049880,0.069025,0.105427,0.062388,0.055582,0.118917,0.070957,0.073856,0.074464,0.053708,0.090772,0.037966,0.060452,0.075899,0.075868,0.092683,0.120168,0.216701,0.362007,0.271762,0.107499,0.058619,0.080627,0.092227,0.043166,0.051366,0.091871,0.086616,0.085068,0.106662,0.085788,0.063653,0.099710,0.101705,0.089493,0.128485,0.087400,0.132476,0.179510,0.203822,0.364315,0.776756,0.645443,0.322837,0.348048,0.527341,0.448781,0.302422,0.194815,0.143809,0.134717,0.140980,0.289076,0.616190,0.332619,0.247600,0.419368,0.662267,0.425062,0.217581,0.168066,0.124984,0.143344,0.128178,0.091016,0.127088,0.117088,0.089926,0.111825,0.182356,0.289597,0.530716,1.000000,0.901823,0.509200,0.226957,0.188553,0.124107,0.151792,0.127418,0.094100,0.107741,0.058876,0.083152,0.046406,0.161746,0.117368,0.082664,0.067460,0.083842,0.113788,0.041772,0.091211,0.128002,0.116979,0.108669,0.103426,0.135713,0.123865,0.099835,0.127183,0.143500,0.098690,0.088696,0.064748,0.076145,0.091747,0.056913,0.090653,0.096941,0.133882,0.098283,0.104299,0.124326,0.117544,0.111862,0.109408,0.095402,0.107879,0.088675,0.082929,0.118748,0.116169,0.104005,0.105129,0.116733,0.118709,0.100359,0.132369,0.130234,0.129326,0.201137,0.189876,0.237937,0.344859,0.551940,0.590344,0.468328,0.448488,0.496208,0.696707,0.570296,0.354050,0.250633,0.186163,0.181207,0.172559,0.114014,0.132454,0.111542,0.107805,0.145034,0.139146,0.126862,0.140148,0.159524,0.193138,0.188906,0.134201,0.131972,0.166577,0.144414,0.173313,0.191325,0.233144,0.255664,0.296722,0.303085,0.319067,0.290697,0.285664,0.233922,0.189809,0.144885,0.156893,0.158759,0.125097,0.125828,0.155606,0.171201,0.079580,0.125440,0.148017,0.143296,0.113993,0.128886,0.101568,0.134503,0.121720,0.136798,0.130573,0.172020,0.131646,0.086442,0.118007,0.107619,0.067627,0.105142,0.072786
SPEC-00775,Butyl cyanoacrylate,Cyanoacrylate,IR,0.048008,0.066479,0.057260,0.105227,0.086450,0.041709,0.071081,0.091768,0.090775,0.055866,0.051705,0.043723,0.090613,0.048401,0.056132,0.061778,0.100716,0.075672,0.063581,0.090444,0.095614,0.153966,0.274007,0.466807,0.298591,0.158416,0.118392,0.104406,0.121059,0.090203,0.071378,0.119135,0.149599,0.105769,0.102908,0.211858,0.392262,0.529762,0.296631,0.199492,0.130559,0.138379,0.145710,0.364444,0.587824,0.372439,0.194161,0.156658,0.123762,0.075973,0.084185,0.081871,0.168221,0.318667,0.379648,0.208053,0.193591,0.317727,0.491400,0.250424,0.188377,0.108960,0.117580,0.096027,0.089279,0.145719,0.057651,0.120951,0.083720,0.140684,0.137093,0.133400,0.176750,0.382042,0.775729,0.506319,0.239716,0.133214,0.093833,0.065353,0.097306,0.062649,0.039768,0.127886,0.140470,0.048411,0.085280,0.112319,0.123707,0.115285,0.126481,0.153529,0.144580,0.089855,0.085438,0.074559,0.134924,0.106333,0.155142,0.142001,0.253256,0.619785,1.000000,0.396842,0.155881,0.131306,0.107322,0.137831,0.101557,0.098088,0.086917,0.073915,0.103191,0.060291,0.091414,0.117385,0.090337,0.053525,0.081821,0.070847,0.079316,0.077993,0.105899,0.106728,0.108026,0.058723,0.091448,0.063774,0.059614,0.037770,0.032166,0.116665,0.096342,0.158112,0.104292,0.120220,0.130226,0.096000,0.142831,0.212256,0.361771,0.504545,0.371357,0.226661,0.165027,0.073951,0.086307,0.137112,0.070317,0.085667,0.103751,0.095243,0.085871,0.084785,0.071971,0.132830,0.076234,0.083448,0.094707,0.119184,0.122533,0.088226,0.142607,0.167329,0.074632,0.093845,0.129540,0.098811,0.078231,0.092398,0.085933,0.058490,0.177781,0.077130,0.101619,0.113118,0.105171,0.093405,0.141507,0.079767,0.067339,0.096610,0.094511,0.080696,0.118619,0.066459,0.093393,0.115175,0.167219,0.065919,0.127212,0.137394,0.113676,0.119600,0.097296,0.116778,0.131059,0.087704,0.107174,0.081630
SPEC-00119,Ethyl acrylate,Acrylic/PSA,Raman,0.117922,0.108677,0.107133,0.119090,0.128393,0.123359,0.129364,0.113656,0.139537,0.187753,0.284241,0.424291,0.334821,0.214928,0.155986,0.136645,0.126016,0.131659,0.126772,0.142612,0.172549,0.231682,0.378476,0.397975,0.257248,0.172524,0.142952,0.147929,0.139688,0.159535,0.173218,0.249842,0.410314,0.449224,0.278819,0.192991,0.165836,0.153642,0.164870,0.159461,0.185665,0.269203,0.499814,0.408431,0.240757,0.167858,0.163025,0.150842,0.143081,0.150273,0.143291,0.159405,0.150804,0.160726,0.167972,0.193260,0.248904,0.452730,0.776561,0.512078,0.270964,0.199864,0.188265,0.181555,0.181541,0.178560,0.206543,0.298381,0.480370,0.461496,0.308780,0.254007,0.356745,0.670467,0.711034,0.388809,0.230844,0.202847,0.166090,0.166075,0.177203,0.176933,0.184789,0.161067,0.157902,0.161821,0.169189,0.168050,0.164988,0.153537,0.165798,0.166013,0.173883,0.163207,0.137570,0.147172,0.160595,0.161349,0.161571,0.152269,0.155466,0.162541,0.173376,0.151356,0.169901,0.158381,0.165820,0.159508,0.158673,0.171554,0.157778,0.163483,0.158689,0.168181,0.152619,0.157426,0.165098,0.158012,0.170325,0.173625,0.170501,0.165804,0.169755,0.157156,0.164757,0.164491,0.156976,0.161718,0.170643,0.169460,0.184763,0.192684,0.190855,0.196665,0.203522,0.214097,0.253786,0.327450,0.480306,0.740044,1.000000,0.992016,0.739911,0.497046,0.334131,0.245547,0.219832,0.208979,0.191066,0.180974,0.168429,0.154177,0.162391,0.149874,0.147928,0.141927,0.153720,0.155564,0.137221,0.136864,0.149340,0.169070,0.214263,0.220395,0.183832,0.138176,0.147717,0.140498,0.127381,0.120357,0.141881,0.123891,0.131348,0.135030,0.121999,0.122391,0.128893,0.127919,0.136194,0.120837,0.133721,0.131025,0.114358,0.116679,0.118893,0.122943,0.106465,0.117397,0.104465,0.114050,0.107440,0.112019,0.112432,0.114548,0.106702,0.114149,0.110938,0.116432,0.093731,0.110321
SPEC-00238,Polybutadiene,Rubber-based,FTIR,0.124551,0.064970,0.100314,0.084387,0.024699,0.070504,0.067011,0.059110,0.030724,0.044530,0.049829,0.086065,0.098320,0.137037,0.166131,0.378738,0.559244,0.403164,0.188721,0.095170,0.140171,0.095991,0.187721,0.263943,0.462603,0.341484,0.175166,0.105243,0.084991,0.084997,0.065512,0.213540,0.356857,0.510961,0.311909,0.209410,0.113548,0.050208,0.134301,0.237580,0.400102,0.367552,0.145217,0.093136,0.096216,0.096912,0.089694,0.097867,0.094129,0.146337,0.427430,0.335311,0.193550,0.196553,0.160324,0.281638,0.319903,0.517415,0.838720,0.575863,0.257589,0.166685,0.093606,0.106068,0.114388,0.156844,0.205327,0.291343,0.434917,0.717182,0.671628,0.409289,0.188242,0.130342,0.115882,0.083588,0.095352,0.046884,0.085251,0.040990,0.052878,0.053464,0.057638,0.032240,0.093766,0.014804,0.000000,0.113258,0.058661,0.065761,0.041682,0.047896,0.103360,0.032433,0.046675,0.117312,0.053202,0.084590,0.075788,0.052638,0.104977,0.060845,0.040209,0.009974,0.000000,0.046022,0.074325,0.063807,0.080018,0.041747,0.008257,0.099883,0.039414,0.062024,0.083806,0.025012,0.056180,0.071737,0.009570,0.142380,0.008011,0.039846,0.036416,0.059779,0.178463,0.095308,0.086135,0.080225,0.025719,0.059388,0.054800,0.137207,0.175771,0.207701,0.367028,0.553560,0.665353,0.517622,0.408273,0.479764,0.662127,0.926223,1.000000,0.825014,0.573466,0.514382,0.499186,0.265784,0.150929,0.093882,0.083350,0.106593,0.165203,0.106232,0.193932,0.103776,0.043622,0.062033,0.029641,0.027054,0.064423,0.000000,0.066320,0.118478,0.026012,0.000000,0.077042,0.011980,0.051908,0.099060,0.050847,0.000096,0.118487,0.074259,0.138367,0.000000,0.013046,0.092013,0.086567,0.062498,0.148872,0.035993,0.051516,0.078778,0.004688,0.036497,0.064940,0.011332,0.054895,0.063851,0.044245,0.042205,0.118397,0.055565,0.056782,0.069722,0.030355,0.038627,0.005766,0.026516
SPEC-00585,Cycloaliphatic epoxy,Epoxy,Raman,0.103960,0.139867,0.118485,0.140486,0.126702,0.157211,0.122118,0.150515,0.145079,0.145416,0.157339,0.206499,0.329847,0.636607,0.514379,0.293136,0.171093,0.189620,0.152098,0.161912,0.178631,0.226781,0.303810,0.655087,1.000000,0.451712,0.235738,0.194855,0.177698,0.254503,0.284440,0.231676,0.165567,0.166326,0.174747,0.150649,0.184961,0.263700,0.352668,0.597485,0.528202,0.292237,0.251455,0.225263,0.234866,0.243629,0.461927,0.719155,0.504353,0.293571,0.209038,0.180039,0.182583,0.173368,0.193261,0.164310,0.189792,0.284467,0.592523,0.559671,0.274134,0.208245,0.199434,0.215053,0.254181,0.379589,0.751899,0.922503,0.496494,0.275364,0.194880,0.189393,0.161268,0.156915,0.155293,0.137600,0.163953,0.169048,0.154845,0.166584,0.165055,0.162803,0.138695,0.132377,0.142997,0.158433,0.182813,0.160496,0.168866,0.142534,0.147035,0.123972,0.178345,0.139289,0.152321,0.171929,0.149118,0.145896,0.145275,0.145223,0.137628,0.138164,0.142387,0.124958,0.146296,0.146427,0.126301,0.139627,0.118998,0.116643,0.118124,0.138192,0.134278,0.126653,0.119169,0.136536,0.118761,0.096716,0.120442,0.116903,0.146123,0.135755,0.107043,0.108817,0.115814,0.119351,0.101038,0.134860,0.124997,0.121152,0.134169,0.134327,0.153536,0.154479,0.208076,0.329749,0.525614,0.494568,0.473669,0.610011,0.675095,0.465977,0.257623,0.200334,0.208213,0.258588,0.374553,0.588757,0.531021,0.280304,0.179581,0.151360,0.138580,0.114121,0.140110,0.096592,0.102742,0.085941,0.116894,0.119036,0.123899,0.106459,0.095624,0.102699,0.085347,0.077263,0.084522,0.103810,0.111246,0.105566,0.093071,0.075540,0.099793,0.072302,0.076239,0.094910,0.092303,0.080646,0.082294,0.078030,0.090425,0.074267,0.065932,0.115513,0.106014,0.098176,0.079553,0.073190,0.102172,0.086247,0.063129,0.092729,0.056290,0.079203,0.095137,0.092024,0.082073,0.069785,0.060749,0.076229
SPEC-00667,Methyltrimethoxysilane,Silicone,FTIR,0.028636,0.034917,0.058241,0.087964,0.201944,0.374786,0.244120,0.102750,0.057796,0.045499,0.039449,0.044990,0.047391,0.049387,0.039361,0.045137,0.054514,0.063974,0.065655,0.081128,0.141770,0.310103,0.558967,0.395998,0.185835,0.116452,0.091785,0.104968,0.118180,0.142792,0.202906,0.307234,0.463499,0.679057,0.931886,1.000000,0.904364,0.875626,0.907598,0.711279,0.425340,0.235969,0.169027,0.123915,0.117311,0.121971,0.179555,0.524356,0.867511,0.263773,0.115098,0.068154,0.069586,0.066384,0.089681,0.196391,0.292036,0.122298,0.060769,0.038600,0.032372,0.048644,0.039217,0.035935,0.022819,0.026161,0.036107,0.040190,0.037232,0.029643,0.033517,0.045334,0.021288,0.028211,0.035659,0.032224,0.034719,0.039754,0.031336,0.029299,0.033465,0.028110,0.029964,0.041612,0.026864,0.033343,0.031855,0.031849,0.037881,0.038859,0.026636,0.031542,0.031937,0.050698,0.038232,0.040826,0.031826,0.031222,0.032421,0.027107,0.030154,0.031929,0.046577,0.043061,0.031960,0.040176,0.044742,0.042926,0.035682,0.035977,0.050023,0.037393,0.036749,0.034210,0.032045,0.039833,0.047587,0.031160,0.035771,0.030719,0.014562,0.052794,0.059891,0.069518,0.099021,0.104569,0.090220,0.081395,0.058415,0.049600,0.041525,0.041746,0.052776,0.035387,0.043983,0.053838,0.070957,0.085137,0.094431,0.171770,0.243573,0.386842,0.448482,0.321207,0.199914,0.114353,0.092081,0.073436,0.059035,0.042269,0.059286,0.047799,0.042945,0.048801,0.044890,0.045827,0.041264,0.052253,0.031744,0.049414,0.052791,0.054553,0.046269,0.045988,0.038414,0.042431,0.035791,0.042992,0.053230,0.038673,0.044045,0.047078,0.039072,0.035480,0.040858,0.049310,0.040555,0.048917,0.056171,0.057562,0.044017,0.031978,0.046960,0.040768,0.058071,0.049297,0.052342,0.055514,0.035230,0.037542,0.043539,0.054067,0.046542,0.048249,0.039685,0.041314,0.052161,0.050878,0.057621,0.032643
SPEC-00173,Methyl acrylate,Acrylic/PSA,Raman,0.085354,0.076575,0.095797,0.070211,0.083542,0.096889,0.075556,0.075164,0.108249,0.141995,0.174441,0.282111,0.199061,0.131573,0.095737,0.087458,0.097152,0.115945,0.094482,0.125897,0.143416,0.228417,0.434242,0.520742,0.310457,0.176227,0.114247,0.098046,0.102962,0.107578,0.133332,0.210393,0.366280,0.472819,0.328265,0.180426,0.171282,0.124750,0.142775,0.195021,0.276403,0.476957,0.601973,0.422500,0.220571,0.152995,0.150130,0.123683,0.116912,0.101836,0.099275,0.137119,0.098166,0.132021,0.147521,0.167981,0.256090,0.414774,0.632693,0.490803,0.302120,0.193673,0.149204,0.155415,0.118159,0.143530,0.174933,0.207250,0.335231,0.364758,0.242813,0.230396,0.347020,0.642454,0.725375,0.391532,0.238606,0.240097,0.225800,0.221091,0.169878,0.140467,0.141558,0.139318,0.138110,0.114830,0.154006,0.119151,0.115463,0.112900,0.119011,0.131795,0.141218,0.132608,0.151833,0.114636,0.129543,0.123291,0.125737,0.114719,0.186911,0.213412,0.158959,0.121931,0.145459,0.168656,0.188275,0.199136,0.208126,0.145833,0.157951,0.117235,0.120442,0.121815,0.148008,0.129329,0.136673,0.135188,0.155339,0.156165,0.140780,0.128567,0.127907,0.128028,0.131032,0.136372,0.125614,0.128498,0.152869,0.152151,0.167404,0.136303,0.171220,0.163726,0.159995,0.190552,0.216577,0.278329,0.427389,0.639618,0.943031,1.000000,0.746643,0.478634,0.305437,0.248221,0.216408,0.151042,0.164177,0.129217,0.131757,0.142166,0.116554,0.128333,0.131324,0.126150,0.104952,0.118642,0.092347,0.137201,0.106516,0.125101,0.093228,0.093537,0.077553,0.091822,0.120627,0.111305,0.097204,0.100731,0.089820,0.103445,0.107394,0.087412,0.092594,0.082475,0.084268,0.094708,0.064292,0.100714,0.080482,0.086856,0.105792,0.078070,0.073662,0.072194,0.085957,0.088504,0.063227,0.074254,0.053368,0.098183,0.073926,0.061986,0.069307,0.058939,0.073338,0.097965,0.068388,0.061304
